Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2016","2016","","94.32","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2017","2017","","108.96","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2018","2018","","103.5","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2019","2019","","99.73","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2020","2020","","133.14","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2021","2021","","128.07","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2022","2022","","129.87","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01211","Asparagus","2023","2023","","134.94","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2003","2003","","73.71","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2004","2004","","92.26","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2005","2005","","76.89","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2006","2006","","78.1","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2007","2007","","75.09","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2008","2008","","110.68","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2009","2009","","184.14","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2010","2010","","155.58","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2011","2011","","98.54","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2012","2012","","76.89","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2013","2013","","76.89","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2014","2014","","75.08","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2015","2015","","73.83","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2016","2016","","151.09","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2017","2017","","201.46","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2018","2018","","193","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2019","2019","","163.19","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2020","2020","","84.73","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2021","2021","","86.3","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2022","2022","","84.73","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","01311","Avocados","2023","2023","","94.93","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2003","2003","","78.81","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2004","2004","","97.95","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2005","2005","","81.03","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2006","2006","","81.75","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2007","2007","","78.11","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2008","2008","","114.5","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2009","2009","","189.5","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2010","2010","","159.33","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2011","2011","","100.41","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2012","2012","","77.95","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2013","2013","","77.55","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2014","2014","","75.38","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2015","2015","","73.86","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2016","2016","","150.76","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2017","2017","","200.41","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2018","2018","","191.31","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2019","2019","","161.24","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2020","2020","","83.5","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2021","2021","","84.82","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2022","2022","","83.03","E","Estimated value"
"QI","Production Indices","250","France","434","Gross per capita Production Index Number (2014-2016 = 100)","01311","Avocados","2023","2023","","92.8","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2003","2003","","83.78","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2004","2004","","93.86","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2005","2005","","87.74","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2006","2006","","88.48","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2007","2007","","80.59","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2008","2008","","103.53","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2009","2009","","109.56","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2010","2010","","85.93","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2011","2011","","74.65","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2012","2012","","96.48","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2013","2013","","87.75","E","Estimated value"
"QI","Production Indices","250","France","432","Gross Production Index Number (2014-2016 = 100)","0115","Barley","2014","2014","","99.77","E","Estimated value"
